"","VIP","Coefficient"
"discount_rate",0.447588738632027,54.7703043468282
"establis_cost",3.1870522095441,-389.991535576743
"main_cost_stage1",4.48697348431572,-549.059621301507
"main_cost_stage2",0.0288277880994948,3.52758367576638
"main_cost_stage3",0.0307953494848825,3.76834919687424
"CV_cost",0.0933588293287826,11.4240843311403
"mono_cost",0.109152460493182,13.3567111176397
"timb_benefit",0.0235508825013607,-2.88186205528366
"max_tree_harvest",0.163790627770306,20.0426457545726
"first_tree_est_per",0.946117075779172,115.773958805425
"sec_tree_est_per",0.413358869413537,-50.5816816380024
"CV_tree_yield",0.00136869928582182,0.167484277358857
"yield_tree_risk",0.0101709126067813,-1.24458890690809
"tree_price",0.360280620861011,44.0866303185623
"max_coff_harvest",1.12066764546329,137.133271496647
"first_coff_est_per",1.16927740873382,143.081525549444
"sec_coff_est_per",0.556854216504209,-68.1408451159091
"coff_frost_yield",0.214655478351145,-26.266849150268
"CV_coff_yield",0.0650854334157318,-7.96434022808495
"coff_price",0.914375081509919,111.889771075377
"CV_coff_price",0.0869694513750487,-10.6422322760988
"max_monomaize",0.0579544044006472,7.09173420440359
"decay_rate_mono",0.00754108668105367,0.922783745385251
"CV_maize_yield",0.0403547918113745,-4.93811402877802
"maize_price",0.0761199822117755,-9.31461011587608
"CV_maize_price",0.029357534600089,-3.59240741809932
"yield_maize_risk",0.0562753279772147,-6.88626986002788
"grass_profit",1.47348510760224,180.306653917496
"CV_grass_profit",0.0233326053700534,-2.85515203360127
"annual_crop",0.000691437781596149,0.084609496321691
"mono_soil_loss",0.327383374847201,40.0610773480929
"reduced_percents1",0.105120248538758,12.8632995170492
"reduced_percents2",0.0288263539703102,3.52740818499743
"soil_saved_payment",0.310449133379872,37.9888769574329
"CV_eros_control",0.0790592015618528,-9.67427496990666
"coffee_risk",0.120962670007173,-14.8018966499166
"tree_risk",0.110690640727341,-13.5449343509199
"maize_risk",0.037864695127234,4.63340718190732
